user_activity,user_category_pref,product_id,product_activity,product_category,product_price,product_views,product_purchases,product_rating,same_activity,same_category,score
running,Accessories,14,skating,Clothing,11.99,120,35,3.7,0,0,0.2493
running,Safety,8,cycling,Accessories,12.99,160,45,4.0,0,0,0.273
skating,Safety,15,skating,Accessories,34.99,140,38,3.9,1,0,0.5777
cycling,Safety,15,skating,Accessories,34.99,140,38,3.9,0,0,0.156
running,Clothing,12,skating,Safety,44.99,155,40,4.5,0,0,0.2608
cycling,Footwear,6,cycling,Safety,49.99,280,70,4.7,1,0,0.7308
cycling,Accessories,8,cycling,Accessories,12.99,160,45,4.0,1,1,0.9031
skating,Footwear,13,skating,Footwear,89.99,200,55,4.3,1,1,0.7908
running,Clothing,11,skating,Safety,29.99,170,45,4.2,0,0,0.2145
cycling,Clothing,1,running,Footwear,99.99,320,85,4.5,0,0,0.21
cycling,Clothing,11,skating,Safety,29.99,170,45,4.2,0,0,0.2064
cycling,Accessories,10,cycling,Clothing,39.99,190,50,4.1,1,0,0.6808
running,Footwear,3,running,Clothing,9.99,180,95,4.0,1,0,0.7097
running,Clothing,14,skating,Clothing,11.99,120,35,3.7,0,1,0.432
skating,Safety,13,skating,Footwear,89.99,200,55,4.3,1,0,0.6115
cycling,Safety,8,cycling,Accessories,12.99,160,45,4.0,1,0,0.6457
skating,Clothing,5,running,Accessories,19.99,130,35,3.9,0,0,0.1436
running,Accessories,13,skating,Footwear,89.99,200,55,4.3,0,0,0.2253
cycling,Clothing,2,running,Clothing,29.99,210,60,4.2,0,1,0.3104
cycling,Accessories,3,running,Clothing,9.99,180,95,4.0,0,0,0.3237
cycling,Safety,14,skating,Clothing,11.99,120,35,3.7,0,0,0.1185
skating,Clothing,1,running,Footwear,99.99,320,85,4.5,0,0,0.3523
running,Clothing,15,skating,Accessories,34.99,140,38,3.9,0,0,0.2394
running,Safety,4,running,Accessories,15.99,150,40,3.8,1,0,0.6363
cycling,Clothing,1,running,Footwear,99.99,320,85,4.5,0,0,0.3681
cycling,Safety,10,cycling,Clothing,39.99,190,50,4.1,1,0,0.5836
cycling,Clothing,2,running,Clothing,29.99,210,60,4.2,0,1,0.5474
cycling,Clothing,10,cycling,Clothing,39.99,190,50,4.1,1,1,0.8776
running,Footwear,12,skating,Safety,44.99,155,40,4.5,0,0,0.2012
skating,Safety,13,skating,Footwear,89.99,200,55,4.3,1,0,0.6778
cycling,Safety,2,running,Clothing,29.99,210,60,4.2,0,0,0.2047
running,Clothing,4,running,Accessories,15.99,150,40,3.8,1,0,0.5718
cycling,Accessories,12,skating,Safety,44.99,155,40,4.5,0,0,0.1826
cycling,Safety,3,running,Clothing,9.99,180,95,4.0,0,0,0.3066
cycling,Clothing,10,cycling,Clothing,39.99,190,50,4.1,1,1,0.7782
running,Accessories,12,skating,Safety,44.99,155,40,4.5,0,0,0.2742
skating,Clothing,7,cycling,Clothing,24.99,200,55,4.3,0,1,0.4406
running,Safety,13,skating,Footwear,89.99,200,55,4.3,0,0,0.2386
running,Footwear,5,running,Accessories,19.99,130,35,3.9,1,0,0.5725
cycling,Clothing,10,cycling,Clothing,39.99,190,50,4.1,1,1,0.74
cycling,Clothing,6,cycling,Safety,49.99,280,70,4.7,1,0,0.7005
skating,Safety,2,running,Clothing,29.99,210,60,4.2,0,0,0.1644
running,Safety,3,running,Clothing,9.99,180,95,4.0,1,0,0.7296
cycling,Safety,11,skating,Safety,29.99,170,45,4.2,0,1,0.3576
running,Safety,12,skating,Safety,44.99,155,40,4.5,0,1,0.5124
cycling,Accessories,2,running,Clothing,29.99,210,60,4.2,0,0,0.3056
running,Footwear,1,running,Footwear,99.99,320,85,4.5,1,1,0.8973
cycling,Clothing,8,cycling,Accessories,12.99,160,45,4.0,1,0,0.6927
cycling,Footwear,1,running,Footwear,99.99,320,85,4.5,0,1,0.4497
cycling,Safety,5,running,Accessories,19.99,130,35,3.9,0,0,0.2282
cycling,Accessories,3,running,Clothing,9.99,180,95,4.0,0,0,0.343
skating,Footwear,10,cycling,Clothing,39.99,190,50,4.1,0,0,0.2442
running,Accessories,3,running,Clothing,9.99,180,95,4.0,1,0,0.7966
skating,Safety,15,skating,Accessories,34.99,140,38,3.9,1,0,0.6371
cycling,Safety,3,running,Clothing,9.99,180,95,4.0,0,0,0.3474
running,Accessories,12,skating,Safety,44.99,155,40,4.5,0,0,0.1303
skating,Safety,3,running,Clothing,9.99,180,95,4.0,0,0,0.285
cycling,Footwear,6,cycling,Safety,49.99,280,70,4.7,1,0,0.6809
running,Clothing,8,cycling,Accessories,12.99,160,45,4.0,0,0,0.2342
cycling,Accessories,15,skating,Accessories,34.99,140,38,3.9,0,1,0.344
cycling,Accessories,15,skating,Accessories,34.99,140,38,3.9,0,1,0.5211
cycling,Accessories,9,cycling,Clothing,59.99,240,65,4.4,1,0,0.7378
cycling,Safety,15,skating,Accessories,34.99,140,38,3.9,0,0,0.2306
running,Accessories,12,skating,Safety,44.99,155,40,4.5,0,0,0.2166
cycling,Clothing,9,cycling,Clothing,59.99,240,65,4.4,1,1,0.8514
skating,Safety,1,running,Footwear,99.99,320,85,4.5,0,0,0.2444
running,Clothing,1,running,Footwear,99.99,320,85,4.5,1,0,0.6959
running,Clothing,1,running,Footwear,99.99,320,85,4.5,1,0,0.7049
cycling,Accessories,3,running,Clothing,9.99,180,95,4.0,0,0,0.2709
skating,Safety,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.2702
running,Safety,1,running,Footwear,99.99,320,85,4.5,1,0,0.6842
cycling,Accessories,12,skating,Safety,44.99,155,40,4.5,0,0,0.1176
skating,Safety,8,cycling,Accessories,12.99,160,45,4.0,0,0,0.1865
cycling,Footwear,14,skating,Clothing,11.99,120,35,3.7,0,0,0.1793
skating,Clothing,2,running,Clothing,29.99,210,60,4.2,0,1,0.5544
cycling,Footwear,4,running,Accessories,15.99,150,40,3.8,0,0,0.2408
cycling,Clothing,14,skating,Clothing,11.99,120,35,3.7,0,1,0.3332
running,Accessories,10,cycling,Clothing,39.99,190,50,4.1,0,0,0.2553
skating,Clothing,10,cycling,Clothing,39.99,190,50,4.1,0,1,0.3536
running,Clothing,7,cycling,Clothing,24.99,200,55,4.3,0,1,0.5076
running,Clothing,13,skating,Footwear,89.99,200,55,4.3,0,0,0.1974
cycling,Footwear,15,skating,Accessories,34.99,140,38,3.9,0,0,0.1958
cycling,Footwear,5,running,Accessories,19.99,130,35,3.9,0,0,0.2673
skating,Footwear,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.1891
cycling,Footwear,14,skating,Clothing,11.99,120,35,3.7,0,0,0.1301
cycling,Clothing,1,running,Footwear,99.99,320,85,4.5,0,0,0.2628
running,Safety,14,skating,Clothing,11.99,120,35,3.7,0,0,0.2519
skating,Safety,8,cycling,Accessories,12.99,160,45,4.0,0,0,0.1535
skating,Accessories,10,cycling,Clothing,39.99,190,50,4.1,0,0,0.0894
skating,Footwear,6,cycling,Safety,49.99,280,70,4.7,0,0,0.2644
running,Safety,6,cycling,Safety,49.99,280,70,4.7,0,1,0.5146
skating,Clothing,4,running,Accessories,15.99,150,40,3.8,0,0,0.273
running,Accessories,6,cycling,Safety,49.99,280,70,4.7,0,0,0.2638
running,Footwear,9,cycling,Clothing,59.99,240,65,4.4,0,0,0.2414
skating,Safety,2,running,Clothing,29.99,210,60,4.2,0,0,0.3177
cycling,Accessories,3,running,Clothing,9.99,180,95,4.0,0,0,0.2395
running,Safety,2,running,Clothing,29.99,210,60,4.2,1,0,0.6406
running,Clothing,3,running,Clothing,9.99,180,95,4.0,1,1,0.9425
cycling,Safety,5,running,Accessories,19.99,130,35,3.9,0,0,0.2235
skating,Clothing,2,running,Clothing,29.99,210,60,4.2,0,1,0.4345
cycling,Safety,13,skating,Footwear,89.99,200,55,4.3,0,0,0.2227
cycling,Accessories,15,skating,Accessories,34.99,140,38,3.9,0,1,0.2761
skating,Clothing,6,cycling,Safety,49.99,280,70,4.7,0,0,0.2541
skating,Footwear,14,skating,Clothing,11.99,120,35,3.7,1,0,0.6227
cycling,Clothing,8,cycling,Accessories,12.99,160,45,4.0,1,0,0.5804
cycling,Safety,8,cycling,Accessories,12.99,160,45,4.0,1,0,0.6325
cycling,Safety,2,running,Clothing,29.99,210,60,4.2,0,0,0.2823
cycling,Accessories,10,cycling,Clothing,39.99,190,50,4.1,1,0,0.6139
running,Safety,11,skating,Safety,29.99,170,45,4.2,0,1,0.4345
cycling,Footwear,1,running,Footwear,99.99,320,85,4.5,0,1,0.4439
skating,Accessories,8,cycling,Accessories,12.99,160,45,4.0,0,1,0.4192
skating,Clothing,11,skating,Safety,29.99,170,45,4.2,1,0,0.6565
skating,Clothing,15,skating,Accessories,34.99,140,38,3.9,1,0,0.6084
cycling,Footwear,5,running,Accessories,19.99,130,35,3.9,0,0,0.1717
cycling,Safety,2,running,Clothing,29.99,210,60,4.2,0,0,0.2712
cycling,Accessories,3,running,Clothing,9.99,180,95,4.0,0,0,0.3687
running,Accessories,14,skating,Clothing,11.99,120,35,3.7,0,0,0.0975
running,Safety,5,running,Accessories,19.99,130,35,3.9,1,0,0.659
skating,Footwear,9,cycling,Clothing,59.99,240,65,4.4,0,0,0.2452
running,Footwear,9,cycling,Clothing,59.99,240,65,4.4,0,0,0.2833
running,Safety,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.3134
running,Safety,11,skating,Safety,29.99,170,45,4.2,0,1,0.3574
skating,Accessories,6,cycling,Safety,49.99,280,70,4.7,0,0,0.2515
cycling,Footwear,13,skating,Footwear,89.99,200,55,4.3,0,1,0.4066
skating,Footwear,2,running,Clothing,29.99,210,60,4.2,0,0,0.2208
skating,Safety,3,running,Clothing,9.99,180,95,4.0,0,0,0.4198
running,Safety,1,running,Footwear,99.99,320,85,4.5,1,0,0.6492
running,Safety,15,skating,Accessories,34.99,140,38,3.9,0,0,0.1727
skating,Accessories,6,cycling,Safety,49.99,280,70,4.7,0,0,0.2972
skating,Safety,13,skating,Footwear,89.99,200,55,4.3,1,0,0.5609
skating,Safety,10,cycling,Clothing,39.99,190,50,4.1,0,0,0.2112
cycling,Accessories,15,skating,Accessories,34.99,140,38,3.9,0,1,0.4164
running,Clothing,3,running,Clothing,9.99,180,95,4.0,1,1,0.9164
running,Accessories,14,skating,Clothing,11.99,120,35,3.7,0,0,0.1953
skating,Footwear,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.227
skating,Footwear,1,running,Footwear,99.99,320,85,4.5,0,1,0.4163
cycling,Footwear,1,running,Footwear,99.99,320,85,4.5,0,1,0.5081
running,Safety,8,cycling,Accessories,12.99,160,45,4.0,0,0,0.3173
skating,Safety,14,skating,Clothing,11.99,120,35,3.7,1,0,0.6009
skating,Safety,5,running,Accessories,19.99,130,35,3.9,0,0,0.2123
skating,Accessories,12,skating,Safety,44.99,155,40,4.5,1,0,0.6476
skating,Safety,13,skating,Footwear,89.99,200,55,4.3,1,0,0.5575
cycling,Footwear,3,running,Clothing,9.99,180,95,4.0,0,0,0.4181
running,Footwear,4,running,Accessories,15.99,150,40,3.8,1,0,0.6231
running,Footwear,12,skating,Safety,44.99,155,40,4.5,0,0,0.2946
running,Footwear,4,running,Accessories,15.99,150,40,3.8,1,0,0.5764
cycling,Clothing,11,skating,Safety,29.99,170,45,4.2,0,0,0.3169
running,Safety,14,skating,Clothing,11.99,120,35,3.7,0,0,0.2388
skating,Clothing,2,running,Clothing,29.99,210,60,4.2,0,1,0.4877
cycling,Safety,3,running,Clothing,9.99,180,95,4.0,0,0,0.3447
cycling,Safety,1,running,Footwear,99.99,320,85,4.5,0,0,0.2796
running,Clothing,15,skating,Accessories,34.99,140,38,3.9,0,0,0.2605
running,Safety,8,cycling,Accessories,12.99,160,45,4.0,0,0,0.2365
cycling,Footwear,14,skating,Clothing,11.99,120,35,3.7,0,0,0.1017
cycling,Clothing,4,running,Accessories,15.99,150,40,3.8,0,0,0.1571
cycling,Safety,1,running,Footwear,99.99,320,85,4.5,0,0,0.2827
cycling,Footwear,2,running,Clothing,29.99,210,60,4.2,0,0,0.2755
skating,Safety,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.2507
cycling,Accessories,1,running,Footwear,99.99,320,85,4.5,0,0,0.353
cycling,Safety,8,cycling,Accessories,12.99,160,45,4.0,1,0,0.5319
skating,Safety,4,running,Accessories,15.99,150,40,3.8,0,0,0.2202
skating,Footwear,9,cycling,Clothing,59.99,240,65,4.4,0,0,0.1711
running,Safety,10,cycling,Clothing,39.99,190,50,4.1,0,0,0.269
cycling,Footwear,5,running,Accessories,19.99,130,35,3.9,0,0,0.1963
skating,Safety,15,skating,Accessories,34.99,140,38,3.9,1,0,0.6215
cycling,Footwear,8,cycling,Accessories,12.99,160,45,4.0,1,0,0.5863
skating,Accessories,8,cycling,Accessories,12.99,160,45,4.0,0,1,0.4935
skating,Safety,1,running,Footwear,99.99,320,85,4.5,0,0,0.3441
running,Accessories,12,skating,Safety,44.99,155,40,4.5,0,0,0.2422
running,Safety,6,cycling,Safety,49.99,280,70,4.7,0,1,0.4805
cycling,Clothing,9,cycling,Clothing,59.99,240,65,4.4,1,1,0.891
running,Accessories,15,skating,Accessories,34.99,140,38,3.9,0,1,0.3652
skating,Safety,3,running,Clothing,9.99,180,95,4.0,0,0,0.3758
cycling,Safety,7,cycling,Clothing,24.99,200,55,4.3,1,0,0.736
skating,Accessories,13,skating,Footwear,89.99,200,55,4.3,1,0,0.6745
cycling,Clothing,10,cycling,Clothing,39.99,190,50,4.1,1,1,0.7945
running,Accessories,12,skating,Safety,44.99,155,40,4.5,0,0,0.2311
skating,Footwear,11,skating,Safety,29.99,170,45,4.2,1,0,0.5613
cycling,Clothing,3,running,Clothing,9.99,180,95,4.0,0,1,0.5616
running,Clothing,10,cycling,Clothing,39.99,190,50,4.1,0,1,0.4535
cycling,Footwear,13,skating,Footwear,89.99,200,55,4.3,0,1,0.3275
cycling,Safety,5,running,Accessories,19.99,130,35,3.9,0,0,0.1429
running,Clothing,9,cycling,Clothing,59.99,240,65,4.4,0,1,0.4478
running,Footwear,6,cycling,Safety,49.99,280,70,4.7,0,0,0.272
cycling,Accessories,11,skating,Safety,29.99,170,45,4.2,0,0,0.1655
running,Clothing,14,skating,Clothing,11.99,120,35,3.7,0,1,0.4195
skating,Footwear,13,skating,Footwear,89.99,200,55,4.3,1,1,0.8336
running,Accessories,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.2438
running,Clothing,2,running,Clothing,29.99,210,60,4.2,1,1,0.8222
skating,Clothing,8,cycling,Accessories,12.99,160,45,4.0,0,0,0.2819
cycling,Accessories,13,skating,Footwear,89.99,200,55,4.3,0,0,0.3038
cycling,Footwear,13,skating,Footwear,89.99,200,55,4.3,0,1,0.3968
skating,Accessories,15,skating,Accessories,34.99,140,38,3.9,1,1,0.7699
running,Footwear,12,skating,Safety,44.99,155,40,4.5,0,0,0.2376
running,Safety,13,skating,Footwear,89.99,200,55,4.3,0,0,0.2031
cycling,Footwear,2,running,Clothing,29.99,210,60,4.2,0,0,0.253
skating,Footwear,14,skating,Clothing,11.99,120,35,3.7,1,0,0.637
skating,Footwear,9,cycling,Clothing,59.99,240,65,4.4,0,0,0.1665
running,Clothing,11,skating,Safety,29.99,170,45,4.2,0,0,0.2919
running,Clothing,15,skating,Accessories,34.99,140,38,3.9,0,0,0.2041
cycling,Clothing,12,skating,Safety,44.99,155,40,4.5,0,0,0.1924
cycling,Safety,13,skating,Footwear,89.99,200,55,4.3,0,0,0.2165
skating,Safety,12,skating,Safety,44.99,155,40,4.5,1,1,0.8111
running,Clothing,11,skating,Safety,29.99,170,45,4.2,0,0,0.1394
cycling,Accessories,14,skating,Clothing,11.99,120,35,3.7,0,0,0.2748
running,Footwear,14,skating,Clothing,11.99,120,35,3.7,0,0,0.2021
running,Safety,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.2757
running,Clothing,14,skating,Clothing,11.99,120,35,3.7,0,1,0.4476
cycling,Accessories,5,running,Accessories,19.99,130,35,3.9,0,1,0.3499
skating,Clothing,2,running,Clothing,29.99,210,60,4.2,0,1,0.4837
cycling,Accessories,12,skating,Safety,44.99,155,40,4.5,0,0,0.1996
cycling,Accessories,11,skating,Safety,29.99,170,45,4.2,0,0,0.2683
skating,Clothing,3,running,Clothing,9.99,180,95,4.0,0,1,0.4266
skating,Safety,13,skating,Footwear,89.99,200,55,4.3,1,0,0.6161
running,Clothing,13,skating,Footwear,89.99,200,55,4.3,0,0,0.1909
cycling,Safety,15,skating,Accessories,34.99,140,38,3.9,0,0,0.2221
cycling,Safety,14,skating,Clothing,11.99,120,35,3.7,0,0,0.2235
skating,Accessories,1,running,Footwear,99.99,320,85,4.5,0,0,0.2566
cycling,Clothing,13,skating,Footwear,89.99,200,55,4.3,0,0,0.1854
running,Footwear,2,running,Clothing,29.99,210,60,4.2,1,0,0.6545
cycling,Accessories,7,cycling,Clothing,24.99,200,55,4.3,1,0,0.6087
running,Safety,1,running,Footwear,99.99,320,85,4.5,1,0,0.7341
cycling,Footwear,11,skating,Safety,29.99,170,45,4.2,0,0,0.2075
skating,Clothing,15,skating,Accessories,34.99,140,38,3.9,1,0,0.4552
skating,Footwear,11,skating,Safety,29.99,170,45,4.2,1,0,0.6073
skating,Accessories,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.2016
cycling,Accessories,12,skating,Safety,44.99,155,40,4.5,0,0,0.1314
skating,Accessories,15,skating,Accessories,34.99,140,38,3.9,1,1,0.7386
cycling,Footwear,14,skating,Clothing,11.99,120,35,3.7,0,0,0.2055
cycling,Clothing,12,skating,Safety,44.99,155,40,4.5,0,0,0.2794
cycling,Safety,11,skating,Safety,29.99,170,45,4.2,0,1,0.4417
running,Safety,12,skating,Safety,44.99,155,40,4.5,0,1,0.3827
cycling,Safety,13,skating,Footwear,89.99,200,55,4.3,0,0,0.2438
running,Accessories,2,running,Clothing,29.99,210,60,4.2,1,0,0.6371
running,Accessories,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.2188
skating,Clothing,9,cycling,Clothing,59.99,240,65,4.4,0,1,0.4043
skating,Accessories,4,running,Accessories,15.99,150,40,3.8,0,1,0.3254
running,Accessories,9,cycling,Clothing,59.99,240,65,4.4,0,0,0.2425
cycling,Clothing,1,running,Footwear,99.99,320,85,4.5,0,0,0.2999
running,Accessories,4,running,Accessories,15.99,150,40,3.8,1,1,0.8082
cycling,Safety,9,cycling,Clothing,59.99,240,65,4.4,1,0,0.6412
running,Footwear,14,skating,Clothing,11.99,120,35,3.7,0,0,0.1527
cycling,Accessories,11,skating,Safety,29.99,170,45,4.2,0,0,0.2564
skating,Accessories,2,running,Clothing,29.99,210,60,4.2,0,0,0.1941
running,Footwear,8,cycling,Accessories,12.99,160,45,4.0,0,0,0.2683
cycling,Footwear,8,cycling,Accessories,12.99,160,45,4.0,1,0,0.5794
cycling,Clothing,13,skating,Footwear,89.99,200,55,4.3,0,0,0.1834
skating,Clothing,6,cycling,Safety,49.99,280,70,4.7,0,0,0.2137
cycling,Accessories,11,skating,Safety,29.99,170,45,4.2,0,0,0.2009
skating,Clothing,12,skating,Safety,44.99,155,40,4.5,1,0,0.6618
cycling,Clothing,2,running,Clothing,29.99,210,60,4.2,0,1,0.4858
cycling,Clothing,14,skating,Clothing,11.99,120,35,3.7,0,1,0.4489
cycling,Safety,2,running,Clothing,29.99,210,60,4.2,0,0,0.2861
running,Safety,14,skating,Clothing,11.99,120,35,3.7,0,0,0.1448
cycling,Footwear,2,running,Clothing,29.99,210,60,4.2,0,0,0.2435
running,Safety,15,skating,Accessories,34.99,140,38,3.9,0,0,0.1615
running,Safety,4,running,Accessories,15.99,150,40,3.8,1,0,0.6795
cycling,Footwear,6,cycling,Safety,49.99,280,70,4.7,1,0,0.6272
skating,Safety,10,cycling,Clothing,39.99,190,50,4.1,0,0,0.2757
skating,Safety,14,skating,Clothing,11.99,120,35,3.7,1,0,0.6447
cycling,Safety,11,skating,Safety,29.99,170,45,4.2,0,1,0.5175
cycling,Safety,12,skating,Safety,44.99,155,40,4.5,0,1,0.3925
cycling,Safety,14,skating,Clothing,11.99,120,35,3.7,0,0,0.2356
running,Clothing,9,cycling,Clothing,59.99,240,65,4.4,0,1,0.5761
running,Safety,12,skating,Safety,44.99,155,40,4.5,0,1,0.3821
cycling,Clothing,12,skating,Safety,44.99,155,40,4.5,0,0,0.1363
skating,Footwear,12,skating,Safety,44.99,155,40,4.5,1,0,0.519
running,Safety,8,cycling,Accessories,12.99,160,45,4.0,0,0,0.2651
running,Clothing,9,cycling,Clothing,59.99,240,65,4.4,0,1,0.3678
cycling,Footwear,10,cycling,Clothing,39.99,190,50,4.1,1,0,0.6124
cycling,Footwear,2,running,Clothing,29.99,210,60,4.2,0,0,0.2819
cycling,Accessories,1,running,Footwear,99.99,320,85,4.5,0,0,0.3013
skating,Clothing,2,running,Clothing,29.99,210,60,4.2,0,1,0.4813
cycling,Accessories,6,cycling,Safety,49.99,280,70,4.7,1,0,0.6981
cycling,Accessories,8,cycling,Accessories,12.99,160,45,4.0,1,1,0.8934
running,Clothing,3,running,Clothing,9.99,180,95,4.0,1,1,0.8854
skating,Safety,1,running,Footwear,99.99,320,85,4.5,0,0,0.2582
cycling,Accessories,4,running,Accessories,15.99,150,40,3.8,0,1,0.3744
running,Safety,1,running,Footwear,99.99,320,85,4.5,1,0,0.7335
running,Accessories,2,running,Clothing,29.99,210,60,4.2,1,0,0.705
running,Safety,8,cycling,Accessories,12.99,160,45,4.0,0,0,0.2521
skating,Accessories,10,cycling,Clothing,39.99,190,50,4.1,0,0,0.2902
cycling,Accessories,13,skating,Footwear,89.99,200,55,4.3,0,0,0.1621
cycling,Safety,14,skating,Clothing,11.99,120,35,3.7,0,0,0.2834
skating,Clothing,13,skating,Footwear,89.99,200,55,4.3,1,0,0.6972
running,Safety,13,skating,Footwear,89.99,200,55,4.3,0,0,0.2578
cycling,Safety,3,running,Clothing,9.99,180,95,4.0,0,0,0.4221
skating,Accessories,2,running,Clothing,29.99,210,60,4.2,0,0,0.1772
skating,Safety,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.2273
running,Safety,6,cycling,Safety,49.99,280,70,4.7,0,1,0.4502
skating,Footwear,11,skating,Safety,29.99,170,45,4.2,1,0,0.6621
cycling,Accessories,11,skating,Safety,29.99,170,45,4.2,0,0,0.1735
running,Clothing,12,skating,Safety,44.99,155,40,4.5,0,0,0.2509
running,Accessories,9,cycling,Clothing,59.99,240,65,4.4,0,0,0.3305
skating,Footwear,11,skating,Safety,29.99,170,45,4.2,1,0,0.6608
skating,Footwear,4,running,Accessories,15.99,150,40,3.8,0,0,0.2272
skating,Footwear,10,cycling,Clothing,39.99,190,50,4.1,0,0,0.1816
skating,Clothing,13,skating,Footwear,89.99,200,55,4.3,1,0,0.5787
cycling,Footwear,2,running,Clothing,29.99,210,60,4.2,0,0,0.3225
skating,Clothing,1,running,Footwear,99.99,320,85,4.5,0,0,0.331
cycling,Clothing,4,running,Accessories,15.99,150,40,3.8,0,0,0.2111
skating,Safety,2,running,Clothing,29.99,210,60,4.2,0,0,0.2391
skating,Accessories,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.1522
skating,Footwear,8,cycling,Accessories,12.99,160,45,4.0,0,0,0.176
running,Accessories,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.3491
running,Safety,1,running,Footwear,99.99,320,85,4.5,1,0,0.628
skating,Accessories,7,cycling,Clothing,24.99,200,55,4.3,0,0,0.263
cycling,Footwear,2,running,Clothing,29.99,210,60,4.2,0,0,0.3104
running,Clothing,5,running,Accessories,19.99,130,35,3.9,1,0,0.5383
running,Clothing,5,running,Accessories,19.99,130,35,3.9,1,0,0.6102
running,Clothing,5,running,Accessories,19.99,130,35,3.9,1,0,0.6479
cycling,Clothing,1,running,Footwear,99.99,320,85,4.5,0,0,0.2926
skating,Accessories,3,running,Clothing,9.99,180,95,4.0,0,0,0.4764
running,Footwear,5,running,Accessories,19.99,130,35,3.9,1,0,0.5176
cycling,Footwear,6,cycling,Safety,49.99,280,70,4.7,1,0,0.7399
running,Safety,15,skating,Accessories,34.99,140,38,3.9,0,0,0.1919
cycling,Accessories,7,cycling,Clothing,24.99,200,55,4.3,1,0,0.6921
running,Footwear,4,running,Accessories,15.99,150,40,3.8,1,0,0.6351
running,Clothing,8,cycling,Accessories,12.99,160,45,4.0,0,0,0.1928
skating,Safety,2,running,Clothing,29.99,210,60,4.2,0,0,0.2715
cycling,Footwear,6,cycling,Safety,49.99,280,70,4.7,1,0,0.5941
cycling,Safety,2,running,Clothing,29.99,210,60,4.2,0,0,0.2902
cycling,Footwear,7,cycling,Clothing,24.99,200,55,4.3,1,0,0.6684
skating,Clothing,15,skating,Accessories,34.99,140,38,3.9,1,0,0.6324
running,Accessories,9,cycling,Clothing,59.99,240,65,4.4,0,0,0.3149
skating,Footwear,4,running,Accessories,15.99,150,40,3.8,0,0,0.2314
skating,Clothing,5,running,Accessories,19.99,130,35,3.9,0,0,0.2084
skating,Safety,8,cycling,Accessories,12.99,160,45,4.0,0,0,0.1855
running,Clothing,13,skating,Footwear,89.99,200,55,4.3,0,0,0.1854
running,Accessories,9,cycling,Clothing,59.99,240,65,4.4,0,0,0.3213
running,Clothing,9,cycling,Clothing,59.99,240,65,4.4,0,1,0.5338
cycling,Safety,1,running,Footwear,99.99,320,85,4.5,0,0,0.2801
running,Safety,14,skating,Clothing,11.99,120,35,3.7,0,0,0.2023
